66,roof_pv_percentage_used,%,share_of_designated_area_used_for_local_solar_pv,%,General,Supporting calculations,Areas,
32,share_of_renewable_energy,factor,renewability,factor,General,Supporting calculations,Dashboard,
494,sustainable_heat_agriculture,MJ,renewable_heat_produced_in_agriculture,MJ,General,Supporting calculations,Output series,
491,sustainable_heat_other,MJ,renewable_heat_produced_in_other_sector,MJ,General,Supporting calculations,Output series,
404,total_input_for_hot_water,MJ,energy_used_for_hot_water_in_households,MJ,General,Supporting calculations,,
109,transport_biomass_primary_demand,PJ,primary_demand_of_biomass_and_bio_oil_from_transport,PJ,General,Supporting calculations,,
112,transport_coal_primary_demand,PJ,primary_demand_of_coal_from_transport,PJ,General,Supporting calculations,,
115,transport_greengas_primary_demand,PJ,primary_demand_of_greengas_from_transport,PJ,General,Supporting calculations,,
151,transport_imported_e_primary_demand,PJ,primary_demand_of_imported_electricity_from_transport,PJ,General,Supporting calculations,,
653,transport_imported_heat_primary_demand,PJ,primary_demand_of_imported_heat_from_transport,PJ,General,Supporting calculations,"Output series,Import/Export",
113,transport_lignite_primary_demand,PJ,primary_demand_of_lignite_from_transport,PJ,General,Supporting calculations,,
135,transport_non_e_primary_demand,PJ,primary_demand_of_electricity_from_transport,PJ,General,Supporting calculations,,
110,transport_oil_primary_demand,PJ,primary_demand_of_crude_oil_from_transport,PJ,General,Supporting calculations,,
130,transport_primary_demand_without_gas,PJ,primary_demand_excluding_natural_gas_from_transport,PJ,General,Supporting calculations,Output series,
111,transport_uranium_primary_demand,PJ,primary_demand_of_uranium_from_transport,PJ,General,Supporting calculations,,
114,transport_waste_primary_demand,PJ,primary_demand_of_waste_from_transport,PJ,General,Supporting calculations,,
61,wind_coastal_percentage_used,%,share_of_designated_area_used_for_coastal_wind,%,General,Supporting calculations,Areas,
62,wind_inland_percentage_used,%,share_of_designated_area_used_for_inland_wind,%,General,Supporting calculations,Areas,
63,wind_offshore_percentage_used,%,share_of_designated_area_used_for_offshore_wind,%,General,Supporting calculations,Areas,
